order_id	member_id	order_date	status	total_amount
29032	3904	2025-06-20	paid	12710.00
29033	3904	2025-06-21	paid	10650.00
29034	3904	2025-06-22	paid	8960.00
29035	12904	2025-06-23	paid	13940.00
29036	12904	2025-06-24	paid	19340.00
29037	12904	2025-06-25	paid	16210.00
29038	12904	2025-06-26	paid	13450.00
29039	12904	2025-06-27	paid	11060.00
29040	905	2025-06-28	cancelled	17090.00
29041	905	2025-06-29	paid	13540.00
29042	3905	2025-06-30	paid	7710.00
29043	3905	2025-07-01	paid	10250.00
29044	3905	2025-07-02	paid	1160.00
29045	12905	2025-07-03	paid	2240.00
29046	12905	2025-07-04	paid	3740.00
29047	12905	2025-07-05	paid	3210.00
29048	12905	2025-07-06	paid	3050.00
29049	12905	2025-07-07	paid	3260.00
29050	906	2025-07-08	paid	5390.00
29051	906	2025-07-09	paid	7940.00
29052	3906	2025-07-10	paid	6710.00
29053	3906	2025-07-11	paid	5850.00
29054	3906	2025-07-12	paid	5360.00
29055	12906	2025-07-13	paid	8540.00
29056	12906	2025-07-14	paid	12140.00
29057	12906	2025-07-15	paid	10210.00
29058	12906	2025-07-16	paid	8650.00
29059	12906	2025-07-17	paid	7460.00
29060	907	2025-07-18	cancelled	11690.00
29061	907	2025-07-19	paid	16340.00
29062	3907	2025-07-20	paid	13710.00
29063	3907	2025-07-21	paid	11450.00
29064	3907	2025-07-22	paid	9560.00
29065	12907	2025-07-23	paid	14840.00
29066	12907	2025-07-24	paid	20540.00
29067	12907	2025-07-25	paid	17210.00
29068	12907	2025-07-26	paid	14250.00
29069	12907	2025-07-27	paid	5660.00
29070	908	2025-07-28	paid	9990.00
29071	908	2025-07-29	paid	6740.00
29072	3908	2025-07-30	paid	8710.00
29073	3908	2025-07-31	paid	1050.00
29074	3908	2025-08-01	paid	1760.00
29075	12908	2025-08-02	paid	3140.00
29076	12908	2025-08-03	paid	4940.00
29077	12908	2025-08-04	paid	4210.00
29078	12908	2025-08-05	paid	3850.00
29079	12908	2025-08-06	paid	3860.00
29080	909	2025-08-07	cancelled	6290.00
29081	909	2025-08-08	paid	9140.00
29082	3909	2025-08-09	paid	7710.00
29083	3909	2025-08-10	paid	6650.00
29084	3909	2025-08-11	paid	5960.00
29085	12909	2025-08-12	paid	9440.00
29086	12909	2025-08-13	paid	13340.00
29087	12909	2025-08-14	paid	11210.00
29088	12909	2025-08-15	paid	9450.00
29089	12909	2025-08-16	paid	8060.00
29090	910	2025-08-17	paid	12590.00
29091	910	2025-08-18	paid	17540.00
29092	3910	2025-08-19	paid	14710.00
29093	3910	2025-08-20	paid	12250.00
29094	3910	2025-08-21	paid	10160.00
29095	12910	2025-08-22	paid	15740.00
29096	12910	2025-08-23	paid	21740.00
29097	12910	2025-08-24	paid	18210.00
29098	12910	2025-08-25	paid	11050.00
29099	12910	2025-08-26	paid	6260.00
30000	1	2025-02-12	cancelled	4800.00
30001	1	2025-02-13	paid	7820.00
30002	4001	2025-02-14	paid	1610.00
30003	4001	2025-02-15	paid	1770.00
30004	4001	2025-02-16	paid	2300.00
30005	13001	2025-02-17	paid	3950.00
30006	13001	2025-02-18	paid	6020.00
30007	13001	2025-02-19	paid	5110.00
30008	13001	2025-02-20	paid	4570.00
30009	13001	2025-02-21	paid	4400.00
30010	2	2025-02-22	paid	7100.00
30011	2	2025-02-23	paid	10220.00
30012	4002	2025-02-24	paid	8610.00
30013	4002	2025-02-25	paid	7370.00
30014	4002	2025-02-26	paid	6500.00
30015	13002	2025-02-27	paid	10250.00
30016	13002	2025-02-28	paid	14420.00
30017	13002	2025-03-01	paid	12110.00
30018	13002	2025-03-02	paid	10170.00
30019	13002	2025-03-03	paid	8600.00
30020	3	2025-03-04	cancelled	13400.00
30021	3	2025-03-05	paid	18620.00
30022	4003	2025-03-06	paid	15610.00
30023	4003	2025-03-07	paid	12970.00
30024	4003	2025-03-08	paid	10700.00
30025	13003	2025-03-09	paid	16550.00
30026	13003	2025-03-10	paid	12820.00
30027	13003	2025-03-11	paid	17110.00
30028	13003	2025-03-12	paid	9770.00
30029	13003	2025-03-13	paid	2800.00
30030	4	2025-03-14	paid	1700.00
30031	4	2025-03-15	paid	3020.00
30032	4004	2025-03-16	paid	2610.00
30033	4004	2025-03-17	paid	2570.00
30034	4004	2025-03-18	paid	2900.00
30035	13004	2025-03-19	paid	4850.00
30036	13004	2025-03-20	paid	7220.00
30037	13004	2025-03-21	paid	6110.00
30038	13004	2025-03-22	paid	5370.00
30039	13004	2025-03-23	paid	5000.00
30040	5	2025-03-24	cancelled	8000.00
30041	5	2025-03-25	paid	11420.00
30042	4005	2025-03-26	paid	9610.00
30043	4005	2025-03-27	paid	8170.00
30044	4005	2025-03-28	paid	7100.00
30045	13005	2025-03-29	paid	11150.00
30046	13005	2025-03-30	paid	15620.00
30047	13005	2025-03-31	paid	13110.00
30048	13005	2025-04-01	paid	10970.00
30049	13005	2025-04-02	paid	9200.00
30050	6	2025-04-03	paid	14300.00
30051	6	2025-04-04	paid	19820.00
30052	4006	2025-04-05	paid	16610.00
30053	4006	2025-04-06	paid	13770.00
30054	4006	2025-04-07	paid	11300.00
30055	13006	2025-04-08	paid	9450.00
30056	13006	2025-04-09	paid	14020.00
30057	13006	2025-04-10	paid	8110.00
30058	13006	2025-04-11	paid	10570.00
30059	13006	2025-04-12	paid	1400.00
30060	7	2025-04-13	cancelled	2600.00
30061	7	2025-04-14	paid	4220.00
30062	4007	2025-04-15	paid	3610.00
30063	4007	2025-04-16	paid	3370.00
30064	4007	2025-04-17	paid	3500.00
30065	13007	2025-04-18	paid	5750.00
30066	13007	2025-04-19	paid	8420.00
30067	13007	2025-04-20	paid	7110.00
30068	13007	2025-04-21	paid	6170.00
30069	13007	2025-04-22	paid	5600.00
30070	8	2025-04-23	paid	8900.00
30071	8	2025-04-24	paid	12620.00
30072	4008	2025-04-25	paid	10610.00
30073	4008	2025-04-26	paid	8970.00
30074	4008	2025-04-27	paid	7700.00
30075	13008	2025-04-28	paid	12050.00
30076	13008	2025-04-29	paid	16820.00
30077	13008	2025-04-30	paid	14110.00
30078	13008	2025-05-01	paid	11770.00
30079	13008	2025-05-02	paid	9800.00
30080	9	2025-05-03	cancelled	15200.00
30081	9	2025-05-04	paid	21020.00
30082	4009	2025-05-05	paid	17610.00
30083	4009	2025-05-06	paid	14570.00
30084	4009	2025-05-07	paid	5900.00
30085	13009	2025-05-08	paid	4350.00
30086	13009	2025-05-09	paid	7220.00
30087	13009	2025-05-10	paid	1110.00
30088	13009	2025-05-11	paid	1370.00
30089	13009	2025-05-12	paid	2000.00
30090	10	2025-05-13	paid	3500.00
30091	10	2025-05-14	paid	5420.00
30092	4010	2025-05-15	paid	4610.00
30093	4010	2025-05-16	paid	4170.00
30094	4010	2025-05-17	paid	4100.00
30095	13010	2025-05-18	paid	6650.00
30096	13010	2025-05-19	paid	9620.00
30097	13010	2025-05-20	paid	8110.00
30098	13010	2025-05-21	paid	6970.00
30099	13010	2025-05-22	paid	6200.00
31000	101	2024-11-08	cancelled	4800.00
31001	101	2024-11-09	paid	7820.00
31002	4101	2024-11-10	paid	1610.00
31003	4101	2024-11-11	paid	1770.00
31004	4101	2024-11-12	paid	2300.00
31005	13101	2024-11-13	paid	3950.00
31006	13101	2024-11-14	paid	6020.00
31007	13101	2024-11-15	paid	5110.00
31008	13101	2024-11-16	paid	4570.00
31009	13101	2024-11-17	paid	4400.00
31010	102	2024-11-18	paid	7100.00
31011	102	2024-11-19	paid	10220.00
31012	4102	2024-11-20	paid	8610.00
31013	4102	2024-11-21	paid	7370.00
31014	4102	2024-11-22	paid	6500.00
31015	13102	2024-11-23	paid	10250.00
31016	13102	2024-11-24	paid	14420.00
31017	13102	2024-11-25	paid	12110.00
31018	13102	2024-11-26	paid	10170.00
31019	13102	2024-11-27	paid	8600.00
31020	103	2024-11-28	cancelled	13400.00
31021	103	2024-11-29	paid	18620.00
31022	4103	2024-11-30	paid	15610.00
31023	4103	2024-12-01	paid	12970.00
31024	4103	2024-12-02	paid	10700.00
31025	13103	2024-12-03	paid	16550.00
31026	13103	2024-12-04	paid	12820.00
31027	13103	2024-12-05	paid	17110.00
31028	13103	2024-12-06	paid	9770.00
31029	13103	2024-12-07	paid	2800.00
31030	104	2024-12-08	paid	1700.00
31031	104	2024-12-09	paid	3020.00
31032	4104	2024-12-10	paid	2610.00
31033	4104	2024-12-11	paid	2570.00
31034	4104	2024-12-12	paid	2900.00
31035	13104	2024-12-13	paid	4850.00
31036	13104	2024-12-14	paid	7220.00
31037	13104	2024-12-15	paid	6110.00
31038	13104	2024-12-16	paid	5370.00
31039	13104	2024-12-17	paid	5000.00
31040	105	2024-12-18	cancelled	8000.00
31041	105	2024-12-19	paid	11420.00
31042	4105	2024-12-20	paid	9610.00
31043	4105	2024-12-21	paid	8170.00
31044	4105	2024-12-22	paid	7100.00
31045	13105	2024-12-23	paid	11150.00
31046	13105	2024-12-24	paid	15620.00
31047	13105	2024-12-25	paid	13110.00
31048	13105	2024-12-26	paid	10970.00
31049	13105	2024-12-27	paid	9200.00
31050	106	2024-12-28	paid	14300.00
31051	106	2024-12-29	paid	19820.00
31052	4106	2024-12-30	paid	16610.00
31053	4106	2024-12-31	paid	13770.00
31054	4106	2025-01-01	paid	11300.00
31055	13106	2025-01-02	paid	9450.00
31056	13106	2025-01-03	paid	14020.00
31057	13106	2025-01-04	paid	8110.00
31058	13106	2025-01-05	paid	10570.00
31059	13106	2025-01-06	paid	1400.00
31060	107	2025-01-07	cancelled	2600.00
31061	107	2025-01-08	paid	4220.00
31062	4107	2025-01-09	paid	3610.00
31063	4107	2025-01-10	paid	3370.00
31064	4107	2025-01-11	paid	3500.00
31065	13107	2025-01-12	paid	5750.00
31066	13107	2025-01-13	paid	8420.00
31067	13107	2025-01-14	paid	7110.00
31068	13107	2025-01-15	paid	6170.00
31069	13107	2025-01-16	paid	5600.00
31070	108	2025-01-17	paid	8900.00
31071	108	2025-01-18	paid	12620.00
31072	4108	2025-01-19	paid	10610.00
31073	4108	2025-01-20	paid	8970.00
31074	4108	2025-01-21	paid	7700.00
31075	13108	2025-01-22	paid	12050.00
31076	13108	2025-01-23	paid	16820.00
31077	13108	2025-01-24	paid	14110.00
31078	13108	2025-01-25	paid	11770.00
31079	13108	2025-01-26	paid	9800.00
31080	109	2025-01-27	cancelled	15200.00
31081	109	2025-01-28	paid	21020.00
31082	4109	2025-01-29	paid	17610.00
31083	4109	2025-01-30	paid	14570.00
31084	4109	2025-01-31	paid	5900.00
31085	13109	2025-02-01	paid	4350.00
31086	13109	2025-02-02	paid	7220.00
31087	13109	2025-02-03	paid	1110.00
31088	13109	2025-02-04	paid	1370.00
31089	13109	2025-02-05	paid	2000.00
31090	110	2025-02-06	paid	3500.00
31091	110	2025-02-07	paid	5420.00
31092	4110	2025-02-08	paid	4610.00
31093	4110	2025-02-09	paid	4170.00
31094	4110	2025-02-10	paid	4100.00
31095	13110	2025-02-11	paid	6650.00
31096	13110	2025-02-12	paid	9620.00
31097	13110	2025-02-13	paid	8110.00
31098	13110	2025-02-14	paid	6970.00
31099	13110	2025-02-15	paid	6200.00
32000	201	2024-08-04	cancelled	9710.00
32001	201	2024-08-05	paid	13700.00
32002	4201	2024-08-06	paid	11510.00
32003	4201	2024-08-07	paid	9690.00
32004	4201	2024-08-08	paid	8240.00
32005	13201	2024-08-09	paid	12860.00
32006	13201	2024-08-10	paid	17900.00
32007	13201	2024-08-11	paid	15010.00
32008	13201	2024-08-12	paid	12490.00
32009	13201	2024-08-13	paid	10340.00
32010	202	2024-08-14	paid	16010.00
32011	202	2024-08-15	paid	22100.00
32012	4202	2024-08-16	paid	16510.00
32013	4202	2024-08-17	paid	11290.00
32014	4202	2024-08-18	paid	2440.00
32015	13202	2024-08-19	paid	5160.00
32016	13202	2024-08-20	paid	2300.00
32017	13202	2024-08-21	paid	2010.00
32018	13202	2024-08-22	paid	2090.00
32019	13202	2024-08-23	paid	2540.00
32020	203	2024-08-24	cancelled	4310.00
32021	203	2024-08-25	paid	6500.00
32022	4203	2024-08-26	paid	5510.00
32023	4203	2024-08-27	paid	4890.00
32024	4203	2024-08-28	paid	4640.00
32025	13203	2024-08-29	paid	7460.00
32026	13203	2024-08-30	paid	10700.00
32027	13203	2024-08-31	paid	9010.00
32028	13203	2024-09-01	paid	7690.00
32029	13203	2024-09-02	paid	6740.00
32030	204	2024-09-03	paid	10610.00
32031	204	2024-09-04	paid	14900.00
32032	4204	2024-09-05	paid	12510.00
32033	4204	2024-09-06	paid	10490.00
32034	4204	2024-09-07	paid	8840.00
32035	13204	2024-09-08	paid	13760.00
32036	13204	2024-09-09	paid	19100.00
32037	13204	2024-09-10	paid	16010.00
32038	13204	2024-09-11	paid	13290.00
32039	13204	2024-09-12	paid	10940.00
32040	205	2024-09-13	cancelled	16910.00
32041	205	2024-09-14	paid	13300.00
32042	4205	2024-09-15	paid	17510.00
32043	4205	2024-09-16	paid	10090.00
32044	4205	2024-09-17	paid	3040.00
32045	13205	2024-09-18	paid	2060.00
32046	13205	2024-09-19	paid	3500.00
32047	13205	2024-09-20	paid	3010.00
32048	13205	2024-09-21	paid	2890.00
32049	13205	2024-09-22	paid	3140.00
32050	206	2024-09-23	paid	5210.00
32051	206	2024-09-24	paid	7700.00
32052	4206	2024-09-25	paid	6510.00
32053	4206	2024-09-26	paid	5690.00
32054	4206	2024-09-27	paid	5240.00
32055	13206	2024-09-28	paid	8360.00
32056	13206	2024-09-29	paid	11900.00
32057	13206	2024-09-30	paid	10010.00
32058	13206	2024-10-01	paid	8490.00
32059	13206	2024-10-02	paid	7340.00
32060	207	2024-10-03	cancelled	11510.00
32061	207	2024-10-04	paid	16100.00
32062	4207	2024-10-05	paid	13510.00
32063	4207	2024-10-06	paid	11290.00
32064	4207	2024-10-07	paid	9440.00
32065	13207	2024-10-08	paid	14660.00
32066	13207	2024-10-09	paid	20300.00
32067	13207	2024-10-10	paid	17010.00
32068	13207	2024-10-11	paid	14090.00
32069	13207	2024-10-12	paid	5540.00
32070	208	2024-10-13	paid	9810.00
32071	208	2024-10-14	paid	6500.00
32072	4208	2024-10-15	paid	8510.00
32073	4208	2024-10-16	paid	890.00
32074	4208	2024-10-17	paid	1640.00
32075	13208	2024-10-18	paid	2960.00
32076	13208	2024-10-19	paid	4700.00
32077	13208	2024-10-20	paid	4010.00
32078	13208	2024-10-21	paid	3690.00
32079	13208	2024-10-22	paid	3740.00
32080	209	2024-10-23	cancelled	6110.00
32081	209	2024-10-24	paid	8900.00
32082	4209	2024-10-25	paid	7510.00
32083	4209	2024-10-26	paid	6490.00
32084	4209	2024-10-27	paid	5840.00
32085	13209	2024-10-28	paid	9260.00
32086	13209	2024-10-29	paid	13100.00
32087	13209	2024-10-30	paid	11010.00
32088	13209	2024-10-31	paid	9290.00
32089	13209	2024-11-01	paid	7940.00
32090	210	2024-11-02	paid	12410.00
32091	210	2024-11-03	paid	17300.00
32092	4210	2024-11-04	paid	14510.00
32093	4210	2024-11-05	paid	12090.00
32094	4210	2024-11-06	paid	10040.00
32095	13210	2024-11-07	paid	15560.00
32096	13210	2024-11-08	paid	21500.00
32097	13210	2024-11-09	paid	18010.00
32098	13210	2024-11-10	paid	10890.00
32099	13210	2024-11-11	paid	6140.00
33000	301	2024-04-30	cancelled	4620.00
33001	301	2024-05-01	paid	7580.00
33002	4301	2024-05-02	paid	1410.00
33003	4301	2024-05-03	paid	1610.00
33004	4301	2024-05-04	paid	2180.00
33005	13301	2024-05-05	paid	3770.00
33006	13301	2024-05-06	paid	5780.00
33007	13301	2024-05-07	paid	4910.00
33008	13301	2024-05-08	paid	4410.00
33009	13301	2024-05-09	paid	4280.00
33010	302	2024-05-10	paid	6920.00
33011	302	2024-05-11	paid	9980.00
33012	4302	2024-05-12	paid	8410.00
33013	4302	2024-05-13	paid	7210.00
33014	4302	2024-05-14	paid	6380.00
33015	13302	2024-05-15	paid	10070.00
33016	13302	2024-05-16	paid	14180.00
33017	13302	2024-05-17	paid	11910.00
33018	13302	2024-05-18	paid	10010.00
33019	13302	2024-05-19	paid	8480.00
33020	303	2024-05-20	cancelled	13220.00
33021	303	2024-05-21	paid	18380.00
33022	4303	2024-05-22	paid	15410.00
33023	4303	2024-05-23	paid	12810.00
33024	4303	2024-05-24	paid	10580.00
33025	13303	2024-05-25	paid	16370.00
33026	13303	2024-05-26	paid	22580.00
33027	13303	2024-05-27	paid	16910.00
33028	13303	2024-05-28	paid	11610.00
33029	13303	2024-05-29	paid	2680.00
33030	304	2024-05-30	paid	1520.00
33031	304	2024-05-31	paid	2780.00
33032	4304	2024-06-01	paid	2410.00
33033	4304	2024-06-02	paid	2410.00
33034	4304	2024-06-03	paid	2780.00
33035	13304	2024-06-04	paid	4670.00
33036	13304	2024-06-05	paid	6980.00
33037	13304	2024-06-06	paid	5910.00
33038	13304	2024-06-07	paid	5210.00
33039	13304	2024-06-08	paid	4880.00
33040	305	2024-06-09	cancelled	7820.00
33041	305	2024-06-10	paid	11180.00
33042	4305	2024-06-11	paid	9410.00
33043	4305	2024-06-12	paid	8010.00
33044	4305	2024-06-13	paid	6980.00
33045	13305	2024-06-14	paid	10970.00
33046	13305	2024-06-15	paid	15380.00
33047	13305	2024-06-16	paid	12910.00
33048	13305	2024-06-17	paid	10810.00
33049	13305	2024-06-18	paid	9080.00
33050	306	2024-06-19	paid	14120.00
33051	306	2024-06-20	paid	19580.00
33052	4306	2024-06-21	paid	16410.00
33053	4306	2024-06-22	paid	13610.00
33054	4306	2024-06-23	paid	11180.00
33055	13306	2024-06-24	paid	9270.00
33056	13306	2024-06-25	paid	13780.00
33057	13306	2024-06-26	paid	7910.00
33058	13306	2024-06-27	paid	10410.00
33059	13306	2024-06-28	paid	1280.00
33060	307	2024-06-29	cancelled	2420.00
33061	307	2024-06-30	paid	3980.00
33062	4307	2024-07-01	paid	3410.00
33063	4307	2024-07-02	paid	3210.00
33064	4307	2024-07-03	paid	3380.00
33065	13307	2024-07-04	paid	5570.00
33066	13307	2024-07-05	paid	8180.00
33067	13307	2024-07-06	paid	6910.00
33068	13307	2024-07-07	paid	6010.00
33069	13307	2024-07-08	paid	5480.00
33070	308	2024-07-09	paid	8720.00
33071	308	2024-07-10	paid	12380.00
33072	4308	2024-07-11	paid	10410.00
33073	4308	2024-07-12	paid	8810.00
33074	4308	2024-07-13	paid	7580.00
33075	13308	2024-07-14	paid	11870.00
33076	13308	2024-07-15	paid	16580.00
33077	13308	2024-07-16	paid	13910.00
33078	13308	2024-07-17	paid	11610.00
33079	13308	2024-07-18	paid	9680.00
33080	309	2024-07-19	cancelled	15020.00
33081	309	2024-07-20	paid	20780.00
33082	4309	2024-07-21	paid	17410.00
33083	4309	2024-07-22	paid	14410.00
33084	4309	2024-07-23	paid	5780.00
33085	13309	2024-07-24	paid	10170.00
33086	13309	2024-07-25	paid	6980.00
33087	13309	2024-07-26	paid	8910.00
33088	13309	2024-07-27	paid	1210.00
33089	13309	2024-07-28	paid	1880.00
33090	310	2024-07-29	paid	3320.00
33091	310	2024-07-30	paid	5180.00
33092	4310	2024-07-31	paid	4410.00
33093	4310	2024-08-01	paid	4010.00
33094	4310	2024-08-02	paid	3980.00
33095	13310	2024-08-03	paid	6470.00
33096	13310	2024-08-04	paid	9380.00
33097	13310	2024-08-05	paid	7910.00
33098	13310	2024-08-06	paid	6810.00
33099	13310	2024-08-07	paid	6080.00
34000	401	2024-01-25	cancelled	9530.00
34001	401	2024-01-26	paid	13460.00
34002	4401	2024-01-27	paid	11310.00
34003	4401	2024-01-28	paid	9530.00
34004	4401	2024-01-29	paid	8120.00
34005	13401	2024-01-30	paid	12680.00
34006	13401	2024-01-31	paid	17660.00
34007	13401	2024-02-01	paid	14810.00
34008	13401	2024-02-02	paid	12330.00
34009	13401	2024-02-03	paid	10220.00
34010	402	2024-02-04	paid	15830.00
34011	402	2024-02-05	paid	21860.00
34012	4402	2024-02-06	paid	18310.00
34013	4402	2024-02-07	paid	11130.00
34014	4402	2024-02-08	paid	2320.00
34015	13402	2024-02-09	paid	4980.00
34016	13402	2024-02-10	paid	2060.00
34017	13402	2024-02-11	paid	1810.00
34018	13402	2024-02-12	paid	1930.00
34019	13402	2024-02-13	paid	2420.00
34020	403	2024-02-14	cancelled	4130.00
34021	403	2024-02-15	paid	6260.00
34022	4403	2024-02-16	paid	5310.00
34023	4403	2024-02-17	paid	4730.00
34024	4403	2024-02-18	paid	4520.00
34025	13403	2024-02-19	paid	7280.00
34026	13403	2024-02-20	paid	10460.00
34027	13403	2024-02-21	paid	8810.00
34028	13403	2024-02-22	paid	7530.00
34029	13403	2024-02-23	paid	6620.00
34030	404	2024-02-24	paid	10430.00
34031	404	2024-02-25	paid	14660.00
34032	4404	2024-02-26	paid	12310.00
34033	4404	2024-02-27	paid	10330.00
34034	4404	2024-02-28	paid	8720.00
34035	13404	2024-02-29	paid	13580.00
34036	13404	2024-03-01	paid	18860.00
34037	13404	2024-03-02	paid	15810.00
34038	13404	2024-03-03	paid	13130.00
34039	13404	2024-03-04	paid	10820.00
34040	405	2024-03-05	cancelled	16730.00
34041	405	2024-03-06	paid	13060.00
34042	4405	2024-03-07	paid	17310.00
34043	4405	2024-03-08	paid	9930.00
34044	4405	2024-03-09	paid	2920.00
34045	13405	2024-03-10	paid	1880.00
34046	13405	2024-03-11	paid	3260.00
34047	13405	2024-03-12	paid	2810.00
34048	13405	2024-03-13	paid	2730.00
34049	13405	2024-03-14	paid	3020.00
34050	406	2024-03-15	paid	5030.00
34051	406	2024-03-16	paid	7460.00
34052	4406	2024-03-17	paid	6310.00
34053	4406	2024-03-18	paid	5530.00
34054	4406	2024-03-19	paid	5120.00
34055	13406	2024-03-20	paid	8180.00
34056	13406	2024-03-21	paid	11660.00
34057	13406	2024-03-22	paid	9810.00
34058	13406	2024-03-23	paid	8330.00
34059	13406	2024-03-24	paid	7220.00
34060	407	2024-03-25	cancelled	11330.00
34061	407	2024-03-26	paid	15860.00
34062	4407	2024-03-27	paid	13310.00
34063	4407	2024-03-28	paid	11130.00
34064	4407	2024-03-29	paid	9320.00
34065	13407	2024-03-30	paid	14480.00
34066	13407	2024-03-31	paid	20060.00
34067	13407	2024-04-01	paid	16810.00
34068	13407	2024-04-02	paid	13930.00
34069	13407	2024-04-03	paid	11420.00
34070	408	2024-04-04	paid	9630.00
34071	408	2024-04-05	paid	14260.00
34072	4408	2024-04-06	paid	8310.00
34073	4408	2024-04-07	paid	730.00
34074	4408	2024-04-08	paid	1520.00
34075	13408	2024-04-09	paid	2780.00
34076	13408	2024-04-10	paid	4460.00
34077	13408	2024-04-11	paid	3810.00
34078	13408	2024-04-12	paid	3530.00
34079	13408	2024-04-13	paid	3620.00
34080	409	2024-04-14	cancelled	5930.00
34081	409	2024-04-15	paid	8660.00
34082	4409	2024-04-16	paid	7310.00
34083	4409	2024-04-17	paid	6330.00
34084	4409	2024-04-18	paid	5720.00
34085	13409	2024-04-19	paid	9080.00
34086	13409	2024-04-20	paid	12860.00
34087	13409	2024-04-21	paid	10810.00
34088	13409	2024-04-22	paid	9130.00
34089	13409	2024-04-23	paid	7820.00
34090	410	2024-04-24	paid	12230.00
34091	410	2024-04-25	paid	17060.00
34092	4410	2024-04-26	paid	14310.00
34093	4410	2024-04-27	paid	11930.00
34094	4410	2024-04-28	paid	9920.00
34095	13410	2024-04-29	paid	15380.00
34096	13410	2024-04-30	paid	21260.00
34097	13410	2024-05-01	paid	17810.00
34098	13410	2024-05-02	paid	10730.00
34099	13410	2024-05-03	paid	6020.00
35000	501	2026-10-21	cancelled	9530.00
35001	501	2026-10-22	paid	13460.00
35002	4501	2026-10-23	paid	11310.00
35003	4501	2026-10-24	paid	9530.00
35004	4501	2026-10-25	paid	8120.00
35005	13501	2026-10-26	paid	12680.00
35006	13501	2026-10-27	paid	17660.00
35007	13501	2026-10-28	paid	14810.00
35008	13501	2026-10-29	paid	12330.00
35009	13501	2026-10-30	paid	10220.00
35010	502	2026-10-31	paid	15830.00
35011	502	2026-11-01	paid	21860.00
35012	4502	2026-11-02	paid	18310.00
35013	4502	2026-11-03	paid	11130.00
35014	4502	2026-11-04	paid	2320.00
35015	13502	2026-11-05	paid	4980.00
